id,levelType,level,group,round,name,type1,type2,heldItem,Move1,Move2,Move3,Move4,nature,ev,baseHp,baseAtk,baseDef,baseSpAtk,baseSpDef,baseSpeed,evHp,evAtk,evDef,evSpAtk,evSpDef,evSpeed
2200,オープン,100,5,5,ハリテヤマ,かくとう,,くろいてっきゅう,リベンジ,しっぺがえし,なげつける,ねこだまし,いじっぱり,HA,144,120,60,40,60,50,252,252,0,0,0,0
2201,オープン,100,5,5,ビークイン,むし,ひこう,キーのみ,シザークロス,どくどく,かいふくしれい,みちづれ,しんちょう,HBD,70,80,102,80,102,40,170,0,170,0,170,0
2202,オープン,100,5,5,ライチュウ,でんき,,きあいのハチマキ,かみなりパンチ,きあいパンチ,てんしのキッス,でんじは,ようき,AS,60,90,55,90,80,100,0,252,0,0,0,252
2203,オープン,100,5,5,ジュゴン,みず,こおり,ソクノのみ,れいとうビーム,シグナルビーム,アンコール,かなしばり,おだやか,CD,90,70,80,70,95,70,0,0,0,252,252,0
2204,オープン,100,5,5,ライボルト,でんき,,しめったいわ,かみなり,はかいこうせん,でんじは,あまごい,ひかえめ,CS,70,75,60,105,60,105,0,0,0,252,0,252
2205,オープン,100,5,5,ムクホーク,ノーマル,ひこう,おうじゃのしるし,がむしゃら,つばめがえし,こらえる,でんこうせっか,ようき,AS,85,120,70,50,50,100,0,252,0,0,0,252
2206,オープン,100,5,5,トリトドン,みず,じめん,フォーカスレンズ,だくりゅう,どろばくだん,じこさいせい,あくび,なまいき,CD,111,83,68,92,82,39,0,0,0,252,252,0
2207,オープン,100,5,5,スカタンク,どく,あく,カゴのみ,かみくだく,どくどく,いばる,かげぶんしん,ようき,HS,103,93,67,71,61,84,252,0,0,0,0,252
2208,オープン,100,5,5,ラフレシア,くさ,どく,くろいヘドロ,どくどく,くさむすび,かげぶんしん,メロメロ,ずぶとい,HBD,75,80,85,100,90,50,170,0,170,0,170,0
2209,オープン,100,5,5,ウツボット,くさ,どく,くろいヘドロ,タネばくだん,はきだす,のみこむ,たくわえる,いじっぱり,HA,80,105,65,100,60,70,252,252,0,0,0,0
2210,オープン,100,5,5,マルマイン,でんき,,ひかりのこな,チャージビーム,でんじは,フラッシュ,いばる,おくびょう,CS,60,50,70,80,80,140,0,0,0,252,0,252
2211,オープン,100,5,5,ルンパッパ,みず,くさ,たべのこし,やどりぎのタネ,どくどく,かげぶんしん,あまごい,わんぱく,HBD,80,70,70,90,100,70,170,0,170,0,170,0
2212,オープン,100,5,5,ダーテング,くさ,あく,たべのこし,ギガドレイン,やどりぎのタネ,かげぶんしん,こうごうせい,おだやか,HBD,90,100,60,90,60,80,170,0,170,0,170,0
2213,オープン,100,5,5,バクオング,ノーマル,,いのちのたま,からげんき,ほのおのパンチ,かみなりパンチ,れいとうパンチ,いじっぱり,HA,104,91,63,91,63,68,252,252,0,0,0,0
2214,オープン,100,5,5,オニゴーリ,こおり,,ラムのみ,こおりのキバ,かみくだく,じしん,だいばくはつ,いじっぱり,HA,80,80,80,80,80,80,252,252,0,0,0,0
2215,オープン,100,5,5,ミミロップ,ノーマル,,ひかりのこな,きあいパンチ,てんしのキッス,メロメロ,でんじは,ようき,HS,65,76,84,54,96,105,252,0,0,0,0,252
2216,オープン,100,5,5,ユキメノコ,こおり,ゴースト,きあいのハチマキ,れいとうパンチ,ふいうち,いばる,じこあんじ,いじっぱり,AS,70,80,70,80,70,110,0,252,0,0,0,252
2217,オープン,100,5,5,エテボース,ノーマル,,メトロノーム,とっておき,でんじは,まもる,ねこだまし,ようき,AS,75,100,66,60,66,115,0,252,0,0,0,252
2218,オープン,100,5,5,スリーパー,エスパー,,キーのみ,ゆめくい,あくむ,ドレインパンチ,さいみんじゅつ,きまぐれ,CD,85,73,70,73,115,67,0,0,0,252,252,0
2219,オープン,100,5,5,ゴローニャ,いわ,じめん,しろいハーブ,じしん,ばかぢから,ほのおのパンチ,かみなりパンチ,いじっぱり,AB,80,110,130,55,65,45,0,252,252,0,0,0
2220,オープン,100,5,5,サイドン,じめん,いわ,きあいのタスキ,じしん,ほのおのパンチ,かみなりパンチ,れいとうパンチ,いじっぱり,AB,105,130,120,45,45,40,0,252,252,0,0,0
2221,オープン,100,5,5,ヤドラン,みず,エスパー,たつじんのおび,しねんのずつき,アクアテール,じしん,ゆきなだれ,いじっぱり,HA,95,75,110,100,80,30,252,252,0,0,0,0
2222,オープン,100,5,5,マタドガス,どく,,オボンのみ,ダブルアタック,しっぺがえし,どくどく,いばる,いじっぱり,AB,65,90,120,85,70,60,0,252,252,0,0,0
2223,オープン,100,5,5,ガルーラ,ノーマル,,するどいツメ,ピヨピヨパンチ,ほのおのパンチ,かみなりパンチ,れいとうパンチ,いじっぱり,HA,105,95,80,40,80,90,252,252,0,0,0,0
2224,オープン,100,5,5,ケンタロス,ノーマル,,いのちのたま,からげんき,じしん,いわなだれ,しっぺがえし,いじっぱり,AS,75,100,95,40,70,110,0,252,0,0,0,252
2225,オープン,100,5,5,フーディン,エスパー,,ナモのみ,サイコキネシス,きあいだま,チャージビーム,じこさいせい,ひかえめ,CS,55,50,45,135,85,120,0,0,0,252,0,252
2226,オープン,100,5,5,ヤドキング,みず,エスパー,せんせいのツメ,しねんのずつき,アクアテール,じしん,のろい,いじっぱり,HA,95,75,80,100,110,30,252,252,0,0,0,0
2227,オープン,100,5,5,ミルタンク,ノーマル,,カムラのみ,からげんき,しねんのずつき,きしかいせい,こらえる,いじっぱり,AS,95,80,105,40,70,100,0,252,0,0,0,252
2228,オープン,100,5,5,チルタリス,ドラゴン,ひこう,かいがらのすず,りゅうのはどう,あやしいかぜ,うたう,ほろびのうた,ひかえめ,CD,75,70,90,70,105,80,0,0,0,252,252,0
2229,オープン,100,5,5,ドクロッグ,どく,かくとう,こうかくレンズ,ばくれつパンチ,どくづき,かみなりパンチ,れいとうパンチ,いじっぱり,AS,83,106,65,86,65,85,0,252,0,0,0,252
2230,オープン,100,5,5,ユキノオー,くさ,こおり,おおきなねっこ,ギガドレイン,ぜったいれいど,ねをはる,やどりぎのタネ,ずぶとい,HBD,90,92,75,92,85,60,170,0,170,0,170,0
2231,オープン,100,5,5,ニドクイン,どく,じめん,ピントレンズ,どくづき,ほのおのパンチ,かみなりパンチ,れいとうパンチ,いじっぱり,HA,90,82,87,75,85,76,252,252,0,0,0,0
2232,オープン,100,5,5,ニドキング,どく,じめん,ひかりのこな,きあいパンチ,りゅうのはどう,つのドリル,みがわり,しんちょう,HBD,81,92,77,85,75,85,170,0,170,0,170,0
2233,オープン,100,5,5,ユレイドル,いわ,くさ,たべのこし,どくどく,たくわえる,かげぶんしん,ねをはる,わんぱく,HBD,86,81,97,81,107,43,170,0,170,0,170,0
2234,オープン,100,5,5,アーマルド,いわ,むし,ピントレンズ,ブレイククロー,アクアテール,つばめがえし,いばる,いじっぱり,AD,75,125,100,70,80,45,0,252,0,0,252,0
2235,オープン,100,5,5,トリデプス,いわ,はがね,キーのみ,げんしのちから,かえんほうしゃ,10まんボルト,れいとうビーム,ひかえめ,HC,60,52,168,47,138,30,252,0,0,252,0,0
2236,オープン,100,5,5,フローゼル,みず,,カゴのみ,たきのぼり,きあいパンチ,かげぶんしん,メロメロ,ようき,AS,85,105,55,85,50,115,0,252,0,0,0,252
2237,オープン,100,5,5,ムウマージ,ゴースト,,ラムのみ,シャドーボール,あやしいひかり,ほろびのうた,くろいまなざし,ひかえめ,CD,60,60,60,105,105,105,0,0,0,252,252,0
2238,オープン,100,5,5,フワライド,ゴースト,ひこう,くろいヘドロ,しっぺがえし,からげんき,おにび,トリック,いじっぱり,HA,150,80,44,90,54,80,252,252,0,0,0,0
2239,オープン,100,5,5,ゴルダック,みず,,かいがらのすず,たきのぼり,どろばくだん,シャドークロー,つばめがえし,いじっぱり,AS,80,82,78,95,80,85,0,252,0,0,0,252
2240,オープン,100,5,5,ニョロボン,みず,かくとう,のんきのおこう,たきのぼり,ばくれつパンチ,どくづき,ビルドアップ,いじっぱり,HA,90,85,95,70,90,70,252,252,0,0,0,0
2241,オープン,100,5,5,ギャロップ,ほのお,,しろいハーブ,オーバーヒート,ソーラービーム,スピードスター,にほんばれ,ひかえめ,CS,65,100,70,80,80,105,0,0,0,252,0,252
2242,オープン,100,5,5,ベトベトン,どく,,たつじんのおび,どくづき,ほのおのパンチ,かみなりパンチ,れいとうパンチ,いじっぱり,HA,105,105,75,65,100,50,252,252,0,0,0,0
2243,オープン,100,5,5,ゲンガー,ゴースト,どく,いのちのたま,シャドーボール,ゆめくい,さいみんじゅつ,みがわり,ひかえめ,CS,60,65,60,130,75,110,0,0,0,252,0,252
2244,オープン,100,5,5,デンリュウ,でんき,,クラボのみ,かみなりパンチ,ほのおのパンチ,きあいパンチ,でんじは,しんちょう,AD,90,75,75,115,90,55,0,252,0,0,252,0
2245,オープン,100,5,5,ニョロトノ,みず,,カゴのみ,ダイビング,かわらわり,さいみんじゅつ,ほろびのうた,わんぱく,HA,90,75,75,90,100,70,252,252,0,0,0,0
2246,オープン,100,5,5,カイロス,むし,,カムラのみ,シザークロス,リベンジ,じたばた,こらえる,ようき,AS,65,125,100,55,70,85,0,252,0,0,0,252
2247,オープン,100,5,5,ハッサム,むし,はがね,オボンのみ,メタルクロー,つじぎり,てっぺき,はねやすめ,しんちょう,AD,70,130,100,55,80,65,0,252,0,0,252,0
2248,オープン,100,5,5,ヘラクロス,むし,かくとう,ピントレンズ,インファイト,つばめがえし,つじぎり,ビルドアップ,いじっぱり,AD,80,125,75,40,95,85,0,252,0,0,252,0
2249,オープン,100,5,5,リングマ,ノーマル,,いのちのたま,アームハンマー,ほのおのパンチ,かみなりパンチ,れいとうパンチ,いじっぱり,HA,90,130,75,75,75,55,252,252,0,0,0,0
2250,オープン,100,5,5,ヘルガー,あく,ほのお,きあいのタスキ,ほのおのキバ,かみなりのキバ,きしかいせい,こらえる,ようき,AS,75,90,50,110,80,95,0,252,0,0,0,252
2251,オープン,100,5,5,ドンファン,じめん,,しろいハーブ,じしん,ばかぢから,ダストシュート,カウンター,いじっぱり,AB,90,120,120,60,60,50,0,252,252,0,0,0
2252,オープン,100,5,5,ホエルオー,みず,,カゴのみ,うずしお,どくどく,ドわすれ,ねむる,わんぱく,HBD,170,90,45,90,45,60,170,0,170,0,170,0
2253,オープン,100,5,5,ネンドール,じめん,エスパー,リンドのみ,だいちのちから,げんしのちから,シグナルビーム,シャドーボール,ひかえめ,BC,60,70,105,70,120,75,0,0,252,252,0,0
2254,オープン,100,5,5,ラムパルド,いわ,,くろいてっきゅう,ストーンエッジ,しっぺがえし,ゆきなだれ,なげつける,ゆうかん,HA,97,165,60,65,50,58,252,252,0,0,0,0
2255,オープン,100,5,5,ドータクン,はがね,エスパー,ラムのみ,ゆめくい,さいみんじゅつ,シグナルビーム,トリックルーム,おだやか,BD,67,89,116,79,116,33,0,0,252,0,252,0
2256,オープン,100,5,5,ドラピオン,どく,あく,くろいてっきゅう,しっぺがえし,どくづき,なげつける,はたきおとす,いじっぱり,AB,70,90,110,60,75,95,0,252,252,0,0,0
2257,オープン,100,5,5,レントラー,でんき,,ものしりメガネ,10まんボルト,シグナルビーム,でんじは,でんじふゆう,ひかえめ,HC,80,120,79,95,79,70,252,0,0,252,0,0
2258,オープン,100,5,5,キュウコン,ほのお,,しろいハーブ,オーバーヒート,あくのはどう,わるだくみ,あやしいひかり,おくびょう,CS,73,76,75,81,100,100,0,0,0,252,0,252
2259,オープン,100,5,5,カイリキー,かくとう,,きあいのタスキ,リベンジ,じしん,しっぺがえし,カウンター,いじっぱり,BD,90,130,80,65,85,55,0,0,252,0,252,0
2260,オープン,100,5,5,ツボツボ,むし,いわ,ねばりのかぎづめ,まきつく,いばる,メロメロ,どくどく,しんちょう,HBD,20,10,230,10,230,5,170,0,170,0,170,0
2261,オープン,100,5,5,ロズレイド,くさ,どく,おおきなねっこ,ギガドレイン,やどりぎのタネ,ねをはる,こうごうせい,おだやか,CD,60,70,55,125,105,90,0,0,0,252,252,0
2262,オープン,100,5,5,ドンカラス,あく,ひこう,しろいハーブ,ばかぢから,ついばむ,あやしいひかり,でんじは,いじっぱり,HA,100,125,52,105,52,71,252,252,0,0,0,0
2263,オープン,100,5,5,ハガネール,はがね,じめん,シュカのみ,じしん,ほのおのキバ,かみなりのキバ,こおりのキバ,いじっぱり,AB,75,85,200,55,65,30,0,252,252,0,0,0
2264,オープン,100,5,5,マニューラ,あく,こおり,ひかりのこな,つじぎり,メロメロ,かげぶんしん,あられ,ようき,AS,70,120,65,45,85,125,0,252,0,0,0,252
2265,オープン,100,5,5,グライオン,じめん,ひこう,するどいキバ,じしん,ほのおのキバ,かみなりのキバ,こおりのキバ,ようき,AS,75,95,125,45,75,95,0,252,0,0,0,252
2266,オープン,100,5,5,ドククラゲ,みず,どく,くろいヘドロ,どくどく,ギガドレイン,メロメロ,あやしいひかり,おだやか,HD,80,70,65,80,120,100,252,0,0,0,252,0
2267,オープン,100,5,5,プテラ,いわ,ひこう,するどいキバ,かみつく,ほのおのキバ,かみなりのキバ,こおりのキバ,ようき,AS,80,105,65,60,75,130,0,252,0,0,0,252
2268,オープン,100,5,5,ポリゴン2,ノーマル,,くろいてっきゅう,トライアタック,10まんボルト,じこさいせい,トリックルーム,れいせい,HC,85,80,90,105,95,60,252,0,0,252,0,0
2269,オープン,100,5,5,ベロベルト,ノーマル,,たつじんのおび,なみのり,れいとうビーム,10まんボルト,シャドーボール,ひかえめ,HC,110,85,95,80,95,50,252,0,0,252,0,0
2270,オープン,100,5,5,メガヤンマ,むし,ひこう,ちからのハチマキ,つばめがえし,とんぼがえり,つじぎり,はがねのつばさ,いじっぱり,AS,86,76,86,116,56,95,0,252,0,0,0,252
2271,オープン,100,5,5,サーナイト,エスパー,,カゴのみ,サイコキネシス,10まんボルト,めいそう,ねむる,ひかえめ,CD,68,65,65,125,115,80,0,0,0,252,252,0
2272,オープン,100,5,5,エルレイド,エスパー,かくとう,ひかりのこな,ドレインパンチ,ほのおのパンチ,かみなりパンチ,れいとうパンチ,ようき,AS,68,125,65,65,115,80,0,252,0,0,0,252
2273,オープン,100,5,5,ナッシー,くさ,エスパー,ラムのみ,ゆめくい,さいみんじゅつ,やどりぎのタネ,ねをはる,ひかえめ,HC,95,95,85,125,65,55,252,0,0,252,0,0
2274,オープン,100,5,5,スターミー,みず,エスパー,こうかくレンズ,ハイドロポンプ,ふぶき,かみなり,じこさいせい,おくびょう,CS,60,75,85,100,85,115,0,0,0,252,0,252
2275,オープン,100,5,5,フライゴン,じめん,ドラゴン,するどいキバ,じわれ,ほのおのパンチ,かみなりパンチ,つばめがえし,ようき,AS,80,100,80,80,80,100,0,252,0,0,0,252
2276,オープン,100,5,5,シャワーズ,みず,,しめったいわ,ハイドロポンプ,れいとうビーム,とける,あまごい,ひかえめ,HC,130,65,60,110,95,65,252,0,0,252,0,0
2277,オープン,100,5,5,サンダース,でんき,,するどいツメ,ほうでん,にどげり,あなをほる,でんじは,がんばりや,AC,65,65,60,110,95,130,0,252,0,252,0,0
2278,オープン,100,5,5,ブースター,ほのお,,カムラのみ,ほのおのキバ,じたばた,こらえる,すなかけ,ようき,AS,65,130,60,95,110,65,0,252,0,0,0,252
2279,オープン,100,5,5,エーフィ,エスパー,,ひかりのこな,サイコキネシス,スピードスター,あまえる,メロメロ,おくびょう,CS,65,65,60,130,95,110,0,0,0,252,0,252
2280,オープン,100,5,5,ブラッキー,あく,,たべのこし,どくどく,くろいまなざし,かげぶんしん,あやしいひかり,わんぱく,BD,95,65,110,60,130,65,0,0,252,0,252,0
2281,オープン,100,5,5,リーフィア,くさ,,ひかりのこな,リーフブレード,とっておき,のろい,くさぶえ,ようき,AS,65,110,130,60,65,95,0,252,0,0,0,252
2282,オープン,100,5,5,グレイシア,こおり,,たべのこし,れいとうビーム,かげぶんしん,あくび,あられ,おだやか,CD,65,60,110,130,95,65,0,0,0,252,252,0
